Landscape,Site,Date,Transect,Plot.ID,Time,Local.Name,English.Name,Scientific.Name,Taxon.Rank,Indv,Distance,Observation.Type
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:15,Kucica hutan,White-rumped Shama,Kittacincla malabarica,Species,1,7,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:17,Takur tutut,Red-crowned Barbet,Psilopogon rafflesii,Species,1,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:18,Kuau raja,Great Argus,Argusianus argus,Species,1,20,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:19,Takur telinga hitam,Black-eared Barbet,Psilopogon duvaucelii,Species,1,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:22,Cinenen merah,Rufous-tailed Tailorbird,Orthotomus sericeus,Species,2,7,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:23,Cipoh kacat,Common Iora,Aegithina tiphia,Species,1,5,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:24,Kehicap ranting,Black-naped Monarch,Hypothymis azurea,Species,1,10,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:27,Cucak kurincang,Black-headed Bulbul,Brachypodius atriceps,Species,1,10,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:29,Asi besar,Rufous-crowned Babbler,Malacopteron magnum,Species,1,7,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:31,Cinenen kelabu,Ashy Tailorbird,Orthotomus ruficeps,Species,1,7,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:32,Merbah belukar,Olive-winged Bulbul,Pycnonotus plumosus,Species,1,7,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:34,Tepus merbah sampah,Grey-hooded Babbler,Cyanoderma bicolor,Species,1,10,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:34,Merbah corok-corok,Cream-vented Bulbul,Pycnonotus simplex,Species,2,10,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:35,Gagak hutan,Slender-billed Crow,Corvus enca,Species,1,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P1,10:35,Takur telinga hitam,Black-eared Barbet,Psilopogon duvaucelii,Species,1,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P2,11:00,Cinenen kelabu,Ashy Tailorbird,Orthotomus ruficeps,Species,1,7,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P2,11:02,Merbah belukar,Olive-winged Bulbul,Pycnonotus plumosus,Species,1,7,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P2,11:04,Takur telinga hitam,Black-eared Barbet,Psilopogon duvaucelii,Species,2,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P2,11:08,Merbah corok-corok,Cream-vented Bulbul,Pycnonotus simplex,Species,1,15,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P2,11:15,Cinenen merah,Rufous-tailed Tailorbird,Orthotomus sericeus,Species,1,10,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P2,11:18,Kehicap ranting,Black-naped Monarch,Hypothymis azurea,Species,1,7,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P3,11:27,Takur telinga hitam,Black-eared Barbet,Psilopogon duvaucelii,Species,1,10,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P3,11:34,Layang-layang  asia,House Swallow,Hirundo javanica,Species,3,15,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P3,11:40,Kedasi laut,Little Bronze-cuckoo,Chalcites minutillus,Species,1,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P3,11:52,Wergan cokelat,Brown Fulvetta,Alcippe brunneicauda,Species,2,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P3,11:54,Burung-madu polos,Plain Sunbird,Anthreptes simplex,Species,1,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P3,11:59,Takur gendang,Gold-whiskered Barbet,Psilopogon chrysopogon,Species,2,10,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P4,12:40,Kehicap ranting,Black-naped Monarch,Hypothymis azurea,Species,1,7,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P4,12:41,Wergan cokelat,Brown Fulvetta,Alcippe brunneicauda,Species,2,7,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P4,12:42,Takur tutut,Red-crowned Barbet,Psilopogon rafflesii,Species,2,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P4,12:47,Takur telinga hitam,Black-eared Barbet,Psilopogon duvaucelii,Species,2,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P4,12:50,Merbah corok-corok,Cream-vented Bulbul,Pycnonotus simplex,Species,1,10,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P4,12:52,Cucak kurincang,Black-headed Bulbul,Brachypodius atriceps,Species,1,10,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P4,12:57,Kacembang gadung,Asian Fairy-bluebird,Irena puella,Species,1,7,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P5,13:15,Cinenen kelabu,Ashy Tailorbird,Orthotomus ruficeps,Species,1,7,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P5,13:18,Kucica hutan,White-rumped Shama,Kittacincla malabarica,Species,1,10,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P5,13:19,Ciung-air pongpong,Fluffy-backed Tit-babbler,Macronus ptilosus,Species,1,3,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P5,13:21,Takur telinga hitam,Black-eared Barbet,Psilopogon duvaucelii,Species,2,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P5,13:26,Cinenen merah,Rufous-tailed Tailorbird,Orthotomus sericeus,Species,1,10,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P5,14:29,Takur gendang,Gold-whiskered Barbet,Psilopogon chrysopogon,Species,2,10,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P5,14:30,Takur warna-warni,Red-throated Barbet,Psilopogon mystacophanos,Species,1,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P5,14:31,Tukik Tikus,Rufous Piculet,Sasia abnormis,Species,1,10,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P5,14:33,Elang brontok,Changeable Hawk-eagle,Nisaetus cirrhatus,Species,1,15,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P5,14:34,Elang-ular bido,Crested Serpent-eagle,Spilornis cheela,Species,2,15,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P6,14:40,Cucak kurincang,Black-headed Bulbul,Brachypodius atriceps,Species,1,10,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P6,14:43,Merbah corok-corok,Cream-vented Bulbul,Pycnonotus simplex,Species,1,7,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P6,14:44,Cinenen kelabu,Ashy Tailorbird,Orthotomus ruficeps,Species,2,7,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P6,14:46,Takur tutut,Red-crowned Barbet,Psilopogon rafflesii,Species,2,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P6,14:47,Takur telinga hitam,Black-eared Barbet,Psilopogon duvaucelii,Species,2,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P6,14:50,Takur warna-warni,Red-throated Barbet,Psilopogon mystacophanos,Species,2,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P6,15:03,Sempur-hujan darat,Black-and-yellow Broadbill,Eurylaimus ochromalus,Species,1,10,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P7,15:07,Layang-layang  asia,House Swallow,Hirundo javanica,Species,5,15,VES
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P7,15:10,Takur warna-warni,Red-throated Barbet,Psilopogon mystacophanos,Species,2,7,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P7,15:12,Takur telinga hitam,Black-eared Barbet,Psilopogon duvaucelii,Species,2,7,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P7,15:12,Merbah corok-corok,Cream-vented Bulbul,Pycnonotus simplex,Species,1,15,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P7,15:20,Ciung-air coreng,Bold-striped Tit-babbler,Mixornis bornensis,Species,2,7,PointLoc
Kalbar,Gunung Raya,31-Aug-23,GR-BP,GR-BP-P7,15:25,Tangkar kambing,Bornean Black Magpie,Platysmurus aterrimus,Species,1,10,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P1,10:35,Cinenen kelabu,Ashy Tailorbird,Orthotomus ruficeps,Species,1,7,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P1,10:36,Srigunting batu,Greater Racquet-tailed Drongo,Dicrurus paradiseus,Species,1,10,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P1,10:40,Kadalan selaya,Raffles's Malkoha,Rhinortha chlorophaea,Species,1,5,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P1,10:44,Wergan cokelat,Brown Fulvetta,Alcippe brunneicauda,Species,1,5,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P1,10:46,Burung-madu belukar,Ruby-cheeked Sunbird,Chalcoparia singalensis,Species,1,15,VES
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P1,10:48,Takur telinga hitam,Black-eared Barbet,Psilopogon duvaucelii,Species,1,7,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P1,10:50,Cabai-bunga api,Orange-bellied Flowerpecker,Dicaeum trigonostigma,Species,1,5,VES
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P1,10:51,Pijantung kecil,Little Spiderhunter,Arachnothera longirostra,Species,1,10,VES
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P1,10:53,Kehicap ranting,Black-naped Monarch,Hypothymis azurea,Species,1,10,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P2,12:30,Elang-ular bido,Crested Serpent-eagle,Spilornis cheela,Species,1,15,VES
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P2,12:40,Elang brontok,Changeable Hawk-eagle,Nisaetus cirrhatus,Species,1,15,VES
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P2,12:44,Elang Kelelawar,Bat Hawk,Macheiramphus alcinus,Species,1,15,VES
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P2,14:00,Elang Hitam,Black Eagle,Ictinaetus malaiensis,Species,1,15,VES
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P2,14:20,Sempur-hujan darat,Black-and-yellow Broadbill,Eurylaimus ochromalus,Species,1,10,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P3,15:14,Takur telinga hitam,Black-eared Barbet,Psilopogon duvaucelii,Species,1,7,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P3,15:16,Layang-layang  asia,House Swallow,Hirundo javanica,Species,5,15,VES
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P3,15:34,Kuau raja,Great Argus,Argusianus argus,Species,1,20,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P3,15:36,Takur warna-warni,Red-throated Barbet,Psilopogon mystacophanos,Species,1,15,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P3,16:10,Kucica hutan,White-rumped Shama,Kittacincla malabarica,Species,1,7,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P3,16:23,Cinenen kelabu,Ashy Tailorbird,Orthotomus ruficeps,Species,1,7,VES
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P3,16:30,Pelatuk ayam,White-bellied Woodpecker,Dryocopus javensis,Species,1,10,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P3,16:32,Takur tutut,Red-crowned Barbet,Psilopogon rafflesii,Species,1,15,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P4,16:36,Kucica hutan,White-rumped Shama,Kittacincla malabarica,Species,1,10,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P4,16:40,Kacembang gadung,Asian Fairy-bluebird,Irena puella,Species,1,10,VES
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P4,16:43,Bulbul berdada sisik,Scaly-breasted Bulbul,Ixidia squamata,Species,1,10,VES
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P4,16:46,Takur warna-warni,Red-throated Barbet,Psilopogon mystacophanos,Species,2,15,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P4,16:49,Cinenen merah,Rufous-tailed Tailorbird,Orthotomus sericeus,Species,1,7,VES
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P4,16:52,Takur telinga hitam,Black-eared Barbet,Psilopogon duvaucelii,Species,2,15,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P4,16:59,Merbah mata-merah,Red-eyed Bulbul,Pycnonotus brunneus,Species,2,10,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P5,17:05,Wergan cokelat,Brown Fulvetta,Alcippe brunneicauda,Species,1,5,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P5,17:10,Cucak kurincang,Black-headed Bulbul,Brachypodius atriceps,Species,1,7,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P5,17:16,Tukik Tikus,Rufous Piculet,Sasia abnormis,Species,1,8,VES
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P5,17:17,Cekakak sungai,Collared Kingfisher,Todiramphus chloris,Species,1,10,PointLoc
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P5,17:25,Pelatuk pangkas,Maroon Woodpecker,Blythipicus rubiginosus,Species,1,7,VES
Kalbar,Gunung Raya,9-Sep-23,GR-BP,GR-BP-P5,20:25,Celepuk reban,Sunda Scops-owl,Otus lempiji,Species,1,10,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P1,6:10,Wergan cokelat,Brown Fulvetta,Alcippe brunneicauda,Species,1,7,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P1,6:15,Pelanduk ekor-pendek,Short-tailed Babbler,Pellorneum malaccense,Species,1,7,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P1,6:27,Cinenen kelabu,Ashy Tailorbird,Orthotomus ruficeps,Species,1,5,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P1,6:35,Cinenen merah,Rufous-tailed Tailorbird,Orthotomus sericeus,Species,2,7,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P1,6:43,Cucak kurincang,Black-headed Bulbul,Brachypodius atriceps,Species,1,10,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P1,6:56,Takur telinga hitam,Black-eared Barbet,Psilopogon duvaucelii,Species,2,15,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P2,8:55,Takur warna-warni,Red-throated Barbet,Psilopogon mystacophanos,Species,2,15,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P2,8:59,Cabai-bunga api,Orange-bellied Flowerpecker,Dicaeum trigonostigma,Species,1,7,VES
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P2,9:05,Pijantung kecil,Little Spiderhunter,Arachnothera longirostra,Species,1,7,VES
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P2,9:07,Tukik Tikus,Rufous Piculet,Sasia abnormis,Species,1,7,VES
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P2,9:13,Elang brontok,Changeable Hawk-eagle,Nisaetus cirrhatus,Species,1,15,VES
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P2,9:15,Cinenen merah,Rufous-tailed Tailorbird,Orthotomus sericeus,Species,1,7,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P2,9:18,Tepus merbah sampah,Grey-hooded Babbler,Cyanoderma bicolor,Species,1,7,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P3,9:49,Takur telinga hitam,Black-eared Barbet,Psilopogon duvaucelii,Species,1,15,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P3,9:53,Cabai-bunga api,Orange-bellied Flowerpecker,Dicaeum trigonostigma,Species,2,10,VES
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P3,9:59,Cica-daun besar,Greater Green Leafbird,Chloropsis sonnerati,Species,1,10,VES
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P3,10:24,Merbah corok-corok,Cream-vented Bulbul,Pycnonotus simplex,Species,2,10,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P3,10:52,Cabai Rimba,Yellow-vented Flowerpecker,Dicaeum chrysorrheum,Species,1,7,VES
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P4,11:20,Delimukan zamrud,Grey-capped Emerald Dove,Chalcophaps indica,Species,1,7,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P4,11:24,Takur warna-warni,Red-throated Barbet,Psilopogon mystacophanos,Species,2,15,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P4,11:26,Takur telinga hitam,Black-eared Barbet,Psilopogon duvaucelii,Species,2,15,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P4,11:29,Cinenen kelabu,Ashy Tailorbird,Orthotomus ruficeps,Species,2,7,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P4,11:35,Cinenen merah,Rufous-tailed Tailorbird,Orthotomus sericeus,Species,1,7,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P4,11:38,Cucak kurincang,Black-headed Bulbul,Brachypodius atriceps,Species,1,7,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P4,11:53,Kehicap ranting,Black-naped Monarch,Hypothymis azurea,Species,1,10,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P4,12:18,Merbah corok-corok,Cream-vented Bulbul,Pycnonotus simplex,Species,2,10,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P4,12:20,Tepus kaban,Black-throated Babbler,Stachyris nigricollis,Species,1,7,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P4,12:25,Kucica hutan,White-rumped Shama,Kittacincla malabarica,Species,1,10,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P5,12:50,Kangkok india,Indian Cuckoo,Cuculus micropterus,Species,1,10,PointLoc
Kalbar,Gunung Raya,2-Sep-23,GR-BP,GR-BP-P5,13:10,Tangkar kambing,Bornean Black Magpie,Platysmurus aterrimus,Species,1,10,PointLoc
