Landscape,Site,Date,Transect,Survey.Method,Habitat.Type,Day.Night,Plot.ID,Observer,Time,Scientific.Name,Taxon.Rank,Speciment.ID,Family,Group1,Group2,SVL,TaL,Hor,Ver,Substrate,Activity,Photo.ID,Note
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:05,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:05,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:07,Meristogenys phaeomerus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:07,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:08,Limnonectes kuhlii,Species,-,Dicroglossidae,Amphibians,Frogs,,,2,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:09,Meristogenys phaeomerus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Kayu tumbang,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:10,Ansonia spinulifer,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:12,Ansonia spinulifer,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:14,Limnonectes kuhlii,Species,-,Dicroglossidae,Amphibians,Frogs,,,3,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:14,Limnonectes kuhlii,Species,-,Dicroglossidae,Amphibians,Frogs,,,3,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:14,Meristogenys phaeomerus,Species,-,Ranidae,Amphibians,Frogs,,,3,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:16,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:17,Meristogenys phaeomerus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Akar,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:18,Limnonectes leporinus,Species,-,Dicroglossidae,Amphibians,Frogs,,,3,1,Tanah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:19,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:28,Leptomantis malkmusi,Species,-,Rhacophoridae,Amphibians,Frogs,3.67,,0,3,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:30,Limnonectes ingeri,Species,-,Dicroglossidae,Amphibians,Frogs,,,3,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:35,Limnonectes kuhlii,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:37,Ansonia minuta,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:40,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:51,Ansonia minuta,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:51,Ansonia minuta,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:01,Chalcorana raniceps,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:01,Chalcorana raniceps,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:04,Chalcorana raniceps,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:20,Ansonia minuta,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:37,Ansonia minuta,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:37,Ansonia minuta,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:37,Ansonia minuta,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:37,Ansonia spinulifer,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:40,Ansonia spinulifer,Species,-,Bufonidae,Amphibians,Frogs,,,0,1.5,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:40,Psammodynastes pictus,Species,-,Pseudaspididae,Reptiles,Snakes,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:40,Ansonia spinulifer,Species,-,Bufonidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:51,Ansonia minuta,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:51,Limnonectes leporinus,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:16,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:20,Limnonectes leporinus,Species,-,Dicroglossidae,Amphibians,Frogs,,,2,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:29,Leptobrachium abbotti,Species,-,Megophryidae,Amphibians,Frogs,,,2,0,Kayu tumbang,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:40,Limnonectes kuhlii,Species,-,Dicroglossidae,Amphibians,Frogs,,,3,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:45,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:50,Polypedates otilophus,Species,-,Rhacophoridae,Amphibians,Frogs,7.45,,,,,,,Ditemukan Tim Mamalia
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:01,Tropidophorus mocquardii,Species,-,Scincidae,Reptiles,Saurias,,,1,0,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:08,Gonocephalus grandis,Species,-,Agamidae,Reptiles,Saurias,,,1,2,Ranting,Tidur,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:08,Gonocephalus grandis,Species,-,Agamidae,Reptiles,Saurias,,,1,2,Ranting,Tidur,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:32,Gonocephalus grandis,Species,-,Agamidae,Reptiles,Saurias,,,4,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:05,Meristogenys phaeomerus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:09,Ahaetulla mycterizans,Species,-,Colubridae,Reptiles,Snakes,,,3,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:20,Limnonectes kuhlii,Species,-,Dicroglossidae,Amphibians,Frogs,,,3,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:25,Meristogenys phaeomerus,Species,-,Ranidae,Amphibians,Frogs,,,3,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:26,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:33,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:34,Limnonectes kuhlii,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:36,Polypedates macrotis,Species,-,Rhacophoridae,Amphibians,Frogs,,,2,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:36,Polypedates macrotis,Species,-,Rhacophoridae,Amphibians,Frogs,,,2,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:37,Polypedates macrotis,Species,-,Rhacophoridae,Amphibians,Frogs,,,3,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:38,Limnonectes kuhlii,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Pasir,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:40,Phrynoidis asper,Species,-,Bufonidae,Amphibians,Frogs,,,2,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:28,Gonocephalus grandis,Species,-,Agamidae,Reptiles,Saurias,,,1,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:46,Chalcorana raniceps,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:47,Chalcorana raniceps,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:48,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:54,Cyrtodactylus sp,Genus,-,Gekkonidae,Reptiles,Geckoes,,,4,2,Batang,Bergerak,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:04,Leptolalax gracilis,Species,-,Megophryidae,Amphibians,Frogs,,,0,0,Kayu tumbang,Diam,,Katak berekor
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:05,Polypedates macrotis,Species,-,Rhacophoridae,Amphibians,Frogs,,,2,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:07,Chalcorana raniceps,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:08,Tropidophorus mocquardii,Species,-,Scincidae,Reptiles,Saurias,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:09,Polypedates macrotis,Species,-,Rhacophoridae,Amphibians,Frogs,,,1,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:12,Chalcorana megalonesa,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:12,Limnonectes kuhlii,Species,-,Dicroglossidae,Amphibians,Frogs,,,3,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:14,Chalcorana raniceps,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:15,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:39,Limnonectes leporinus,Species,-,Dicroglossidae,Amphibians,Frogs,,,4,0,Tanah,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:44,Polypedates macrotis,Species,-,Rhacophoridae,Amphibians,Frogs,,,2,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:45,Polypedates macrotis,Species,-,Rhacophoridae,Amphibians,Frogs,,,3,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:46,Polypedates macrotis,Species,-,Rhacophoridae,Amphibians,Frogs,,,3,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:49,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,3,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:04,Ansonia minuta,Species,-,Bufonidae,Amphibians,Frogs,,,4,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:06,Ansonia minuta,Species,-,Bufonidae,Amphibians,Frogs,,,3,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:13,Tropidophorus mocquardii,Species,-,Scincidae,Reptiles,Saurias,,,1,0,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:15,Limnonectes leporinus,Species,-,Dicroglossidae,Amphibians,Frogs,,,0,0,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:22,Philautus hosii,Species,-,Rhacophoridae,Amphibians,Frogs,3.67,,1,1.5,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:24,Phrynoidis asper,Species,-,Bufonidae,Amphibians,Frogs,,,2,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:30,Ansonia minuta,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:31,Ansonia minuta,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:45,Gonocephalus liogaster,Species,-,Agamidae,Reptiles,Saurias,,,1,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:33,Meristogenys phaeomerus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:33,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:35,Ansonia minuta,Species,-,Bufonidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:36,Staurois guttatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:53,Chalcorana megalonesa,Species,-,Ranidae,Amphibians,Frogs,,,2,2,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:55,Chalcorana raniceps,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
